,User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag,Event_Sequence,Date,DayOfWeek,Hour,WeekNumnber
18975,USR08744,SES08744,Add to Cart,2025-10-13 13:01:48,Tablet,North,Organic,Home,0.0,Yes,2,2025-10-13,Monday,13,42
18976,USR08745,SES08745,Browse,2025-10-20 23:04:49,Tablet,West,Google Ads,Electronics,0.0,Yes,1,2025-10-20,Monday,23,43
18977,USR08745,SES08745,Add to Cart,2025-10-20 23:06:49,Tablet,North,Google Ads,Home,0.0,Yes,2,2025-10-20,Monday,23,43
18978,USR08745,SES08745,Checkout,2025-10-20 23:11:49,Mobile,East,Social Media,Beauty,0.0,Yes,3,2025-10-20,Monday,23,43
18979,USR08746,SES08746,Browse,2025-10-26 23:37:45,Tablet,North,Email,Beauty,0.0,Yes,1,2025-10-26,Sunday,23,43
18980,USR08747,SES08747,Browse,2025-10-26 02:08:54,Mobile,South,Social Media,Fashion,0.0,Yes,1,2025-10-26,Sunday,2,43
18981,USR08747,SES08747,Add to Cart,2025-10-26 02:12:54,Desktop,East,Google Ads,Sports,0.0,Yes,2,2025-10-26,Sunday,2,43
18982,USR08748,SES08748,Browse,2025-10-09 17:19:41,Desktop,East,Organic,Home,0.0,Yes,1,2025-10-09,Thursday,17,41
18983,USR08748,SES08748,Add to Cart,2025-10-09 17:22:41,Desktop,South,Email,Sports,0.0,Yes,2,2025-10-09,Thursday,17,41
18984,USR08749,SES08749,Browse,2025-10-19 08:21:36,Mobile,West,Google Ads,Beauty,0.0,Yes,1,2025-10-19,Sunday,8,42
18985,USR08749,SES08749,Add to Cart,2025-10-19 08:26:36,Tablet,South,Email,Home,0.0,Yes,2,2025-10-19,Sunday,8,42
18986,USR08749,SES08749,Checkout,2025-10-19 08:30:36,Tablet,West,Social Media,Sports,0.0,Yes,3,2025-10-19,Sunday,8,42
18987,USR08750,SES08750,Browse,2025-10-02 03:28:33,Mobile,East,Social Media,Sports,0.0,Yes,1,2025-10-02,Thursday,3,40
18988,USR08750,SES08750,Add to Cart,2025-10-02 03:33:33,Desktop,North,Email,Home,0.0,Yes,2,2025-10-02,Thursday,3,40
18989,USR08751,SES08751,Browse,2025-10-05 03:16:44,Tablet,West,Google Ads,Beauty,0.0,Yes,1,2025-10-05,Sunday,3,40
18990,USR08751,SES08751,Add to Cart,2025-10-05 03:18:44,Desktop,North,Email,Sports,0.0,Yes,2,2025-10-05,Sunday,3,40
18991,USR08752,SES08752,Browse,2025-10-06 11:59:13,Mobile,North,Social Media,Home,0.0,Yes,1,2025-10-06,Monday,11,41
18992,USR08752,SES08752,Add to Cart,2025-10-06 12:02:13,Tablet,East,Social Media,Fashion,0.0,Yes,2,2025-10-06,Monday,12,41
18993,USR08752,SES08752,Checkout,2025-10-06 12:04:13,Tablet,East,Social Media,Home,0.0,Yes,3,2025-10-06,Monday,12,41
18994,USR08753,SES08753,Browse,2025-10-24 05:16:27,Desktop,North,Google Ads,Electronics,0.0,Yes,1,2025-10-24,Friday,5,43
18995,USR08754,SES08754,Browse,2025-10-06 17:43:25,Desktop,East,Organic,Fashion,0.0,Yes,1,2025-10-06,Monday,17,41
18996,USR08754,SES08754,Add to Cart,2025-10-06 17:48:25,Mobile,West,Email,Beauty,0.0,Yes,2,2025-10-06,Monday,17,41
18997,USR08755,SES08755,Browse,2025-10-09 09:51:51,Desktop,West,Organic,Electronics,0.0,No,1,2025-10-09,Thursday,9,41
18998,USR08755,SES08755,Add to Cart,2025-10-09 09:54:51,Desktop,South,Email,Home,0.0,No,2,2025-10-09,Thursday,9,41
18999,USR08755,SES08755,Checkout,2025-10-09 09:58:51,Desktop,South,Google Ads,Beauty,0.0,No,3,2025-10-09,Thursday,9,41
19000,USR08755,SES08755,Purchase,2025-10-09 10:01:51,Tablet,East,Google Ads,Electronics,1322.52,No,4,2025-10-09,Thursday,10,41
19001,USR08756,SES08756,Browse,2025-10-08 21:32:12,Mobile,South,Social Media,Electronics,0.0,Yes,1,2025-10-08,Wednesday,21,41
19002,USR08756,SES08756,Add to Cart,2025-10-08 21:34:12,Desktop,South,Email,Fashion,0.0,Yes,2,2025-10-08,Wednesday,21,41
19003,USR08757,SES08757,Browse,2025-10-06 23:42:51,Tablet,East,Google Ads,Home,0.0,Yes,1,2025-10-06,Monday,23,41
19004,USR08758,SES08758,Browse,2025-10-12 20:51:47,Desktop,South,Social Media,Electronics,0.0,Yes,1,2025-10-12,Sunday,20,41
19005,USR08758,SES08758,Add to Cart,2025-10-12 20:54:47,Mobile,North,Social Media,Fashion,0.0,Yes,2,2025-10-12,Sunday,20,41
19006,USR08759,SES08759,Browse,2025-10-06 15:24:49,Mobile,East,Social Media,Beauty,0.0,No,1,2025-10-06,Monday,15,41
19007,USR08759,SES08759,Add to Cart,2025-10-06 15:29:49,Tablet,West,Google Ads,Electronics,0.0,No,2,2025-10-06,Monday,15,41
19008,USR08759,SES08759,Checkout,2025-10-06 15:33:49,Tablet,West,Google Ads,Home,0.0,No,3,2025-10-06,Monday,15,41
19009,USR08759,SES08759,Purchase,2025-10-06 15:37:49,Mobile,North,Social Media,Electronics,1969.95,No,4,2025-10-06,Monday,15,41
19010,USR08760,SES08760,Browse,2025-10-18 09:24:11,Tablet,North,Email,Electronics,0.0,Yes,1,2025-10-18,Saturday,9,42
19011,USR08760,SES08760,Add to Cart,2025-10-18 09:28:11,Mobile,South,Google Ads,Electronics,0.0,Yes,2,2025-10-18,Saturday,9,42
19012,USR08761,SES08761,Browse,2025-10-09 10:22:09,Desktop,East,Organic,Fashion,0.0,Yes,1,2025-10-09,Thursday,10,41
19013,USR08761,SES08761,Add to Cart,2025-10-09 10:24:09,Tablet,North,Social Media,Fashion,0.0,Yes,2,2025-10-09,Thursday,10,41
19014,USR08762,SES08762,Browse,2025-10-22 21:31:26,Mobile,West,Email,Electronics,0.0,Yes,1,2025-10-22,Wednesday,21,43
19015,USR08762,SES08762,Add to Cart,2025-10-22 21:33:26,Desktop,East,Email,Beauty,0.0,Yes,2,2025-10-22,Wednesday,21,43
19016,USR08763,SES08763,Browse,2025-10-17 11:44:28,Desktop,East,Google Ads,Beauty,0.0,Yes,1,2025-10-17,Friday,11,42
19017,USR08763,SES08763,Add to Cart,2025-10-17 11:48:28,Tablet,North,Social Media,Fashion,0.0,Yes,2,2025-10-17,Friday,11,42
19018,USR08764,SES08764,Browse,2025-10-07 00:06:08,Tablet,North,Organic,Sports,0.0,Yes,1,2025-10-07,Tuesday,0,41
19019,USR08764,SES08764,Add to Cart,2025-10-07 00:11:08,Desktop,East,Google Ads,Home,0.0,Yes,2,2025-10-07,Tuesday,0,41
19020,USR08764,SES08764,Checkout,2025-10-07 00:14:08,Desktop,North,Email,Fashion,0.0,Yes,3,2025-10-07,Tuesday,0,41
19021,USR08765,SES08765,Browse,2025-10-26 14:55:26,Desktop,South,Google Ads,Beauty,0.0,Yes,1,2025-10-26,Sunday,14,43
19022,USR08766,SES08766,Browse,2025-10-07 17:40:17,Mobile,East,Email,Electronics,0.0,Yes,1,2025-10-07,Tuesday,17,41
19023,USR08767,SES08767,Browse,2025-10-29 09:55:36,Mobile,East,Email,Home,0.0,Yes,1,2025-10-29,Wednesday,9,44
19024,USR08767,SES08767,Add to Cart,2025-10-29 10:00:36,Desktop,West,Organic,Home,0.0,Yes,2,2025-10-29,Wednesday,10,44
19025,USR08767,SES08767,Checkout,2025-10-29 10:02:36,Tablet,South,Google Ads,Sports,0.0,Yes,3,2025-10-29,Wednesday,10,44
19026,USR08768,SES08768,Browse,2025-10-20 08:29:04,Desktop,East,Organic,Home,0.0,Yes,1,2025-10-20,Monday,8,43
19027,USR08769,SES08769,Browse,2025-10-15 06:37:00,Tablet,West,Organic,Fashion,0.0,Yes,1,2025-10-15,Wednesday,6,42
19028,USR08770,SES08770,Browse,2025-10-01 20:58:34,Tablet,North,Email,Home,0.0,Yes,1,2025-10-01,Wednesday,20,40
19029,USR08771,SES08771,Browse,2025-10-28 13:18:45,Tablet,North,Social Media,Sports,0.0,Yes,1,2025-10-28,Tuesday,13,44
19030,USR08772,SES08772,Browse,2025-10-09 12:14:48,Desktop,North,Email,Sports,0.0,No,1,2025-10-09,Thursday,12,41
19031,USR08772,SES08772,Add to Cart,2025-10-09 12:18:48,Mobile,West,Organic,Sports,0.0,No,2,2025-10-09,Thursday,12,41
19032,USR08772,SES08772,Checkout,2025-10-09 12:21:48,Mobile,South,Google Ads,Sports,0.0,No,3,2025-10-09,Thursday,12,41
19033,USR08772,SES08772,Purchase,2025-10-09 12:23:48,Mobile,West,Email,Sports,424.57,No,4,2025-10-09,Thursday,12,41
19034,USR08773,SES08773,Browse,2025-10-30 13:57:33,Mobile,North,Email,Home,0.0,Yes,1,2025-10-30,Thursday,13,44
19035,USR08773,SES08773,Add to Cart,2025-10-30 14:02:33,Desktop,West,Organic,Home,0.0,Yes,2,2025-10-30,Thursday,14,44
19036,USR08774,SES08774,Browse,2025-10-15 15:58:34,Mobile,West,Social Media,Sports,0.0,Yes,1,2025-10-15,Wednesday,15,42
19037,USR08774,SES08774,Add to Cart,2025-10-15 16:00:34,Mobile,West,Organic,Electronics,0.0,Yes,2,2025-10-15,Wednesday,16,42
19038,USR08775,SES08775,Browse,2025-10-14 07:18:01,Tablet,South,Email,Electronics,0.0,Yes,1,2025-10-14,Tuesday,7,42
19039,USR08775,SES08775,Add to Cart,2025-10-14 07:22:01,Mobile,South,Social Media,Electronics,0.0,Yes,2,2025-10-14,Tuesday,7,42
19040,USR08776,SES08776,Browse,2025-10-02 14:13:14,Mobile,West,Google Ads,Electronics,0.0,Yes,1,2025-10-02,Thursday,14,40
19041,USR08777,SES08777,Browse,2025-10-18 22:30:06,Desktop,West,Email,Sports,0.0,Yes,1,2025-10-18,Saturday,22,42
19042,USR08777,SES08777,Add to Cart,2025-10-18 22:33:06,Tablet,East,Social Media,Sports,0.0,Yes,2,2025-10-18,Saturday,22,42
19043,USR08777,SES08777,Checkout,2025-10-18 22:36:06,Mobile,West,Email,Sports,0.0,Yes,3,2025-10-18,Saturday,22,42
19044,USR08778,SES08778,Browse,2025-10-20 20:28:28,Mobile,East,Email,Home,0.0,Yes,1,2025-10-20,Monday,20,43
19045,USR08778,SES08778,Add to Cart,2025-10-20 20:30:28,Mobile,North,Social Media,Fashion,0.0,Yes,2,2025-10-20,Monday,20,43
19046,USR08779,SES08779,Browse,2025-10-17 12:46:32,Desktop,East,Organic,Home,0.0,Yes,1,2025-10-17,Friday,12,42
19047,USR08779,SES08779,Add to Cart,2025-10-17 12:51:32,Tablet,North,Email,Sports,0.0,Yes,2,2025-10-17,Friday,12,42
19048,USR08780,SES08780,Browse,2025-10-24 00:08:46,Mobile,East,Social Media,Fashion,0.0,Yes,1,2025-10-24,Friday,0,43
19049,USR08780,SES08780,Add to Cart,2025-10-24 00:13:46,Mobile,North,Organic,Sports,0.0,Yes,2,2025-10-24,Friday,0,43
19050,USR08780,SES08780,Checkout,2025-10-24 00:17:46,Desktop,North,Organic,Home,0.0,Yes,3,2025-10-24,Friday,0,43
19051,USR08781,SES08781,Browse,2025-10-30 10:37:45,Tablet,East,Email,Sports,0.0,Yes,1,2025-10-30,Thursday,10,44
19052,USR08781,SES08781,Add to Cart,2025-10-30 10:39:45,Mobile,West,Google Ads,Fashion,0.0,Yes,2,2025-10-30,Thursday,10,44
19053,USR08781,SES08781,Checkout,2025-10-30 10:44:45,Desktop,North,Google Ads,Home,0.0,Yes,3,2025-10-30,Thursday,10,44
19054,USR08782,SES08782,Browse,2025-10-22 18:49:01,Tablet,South,Google Ads,Fashion,0.0,Yes,1,2025-10-22,Wednesday,18,43
19055,USR08783,SES08783,Browse,2025-10-05 01:38:12,Tablet,East,Social Media,Home,0.0,Yes,1,2025-10-05,Sunday,1,40
19056,USR08784,SES08784,Browse,2025-10-11 22:38:48,Tablet,West,Organic,Beauty,0.0,No,1,2025-10-11,Saturday,22,41
19057,USR08784,SES08784,Add to Cart,2025-10-11 22:41:48,Desktop,South,Social Media,Electronics,0.0,No,2,2025-10-11,Saturday,22,41
19058,USR08784,SES08784,Checkout,2025-10-11 22:43:48,Tablet,West,Organic,Fashion,0.0,No,3,2025-10-11,Saturday,22,41
19059,USR08784,SES08784,Purchase,2025-10-11 22:45:48,Tablet,West,Email,Electronics,1384.9,No,4,2025-10-11,Saturday,22,41
19060,USR08785,SES08785,Browse,2025-10-29 09:25:42,Desktop,North,Google Ads,Fashion,0.0,Yes,1,2025-10-29,Wednesday,9,44
19061,USR08785,SES08785,Add to Cart,2025-10-29 09:27:42,Mobile,East,Organic,Sports,0.0,Yes,2,2025-10-29,Wednesday,9,44
19062,USR08786,SES08786,Browse,2025-10-10 21:14:54,Desktop,East,Organic,Fashion,0.0,Yes,1,2025-10-10,Friday,21,41
19063,USR08787,SES08787,Browse,2025-10-14 03:06:45,Desktop,West,Organic,Fashion,0.0,Yes,1,2025-10-14,Tuesday,3,42
19064,USR08788,SES08788,Browse,2025-10-02 23:10:58,Mobile,North,Social Media,Fashion,0.0,Yes,1,2025-10-02,Thursday,23,40
19065,USR08789,SES08789,Browse,2025-10-03 07:11:31,Tablet,South,Email,Sports,0.0,Yes,1,2025-10-03,Friday,7,40
19066,USR08789,SES08789,Add to Cart,2025-10-03 07:16:31,Mobile,East,Organic,Sports,0.0,Yes,2,2025-10-03,Friday,7,40
19067,USR08790,SES08790,Browse,2025-10-13 19:37:45,Desktop,West,Email,Beauty,0.0,Yes,1,2025-10-13,Monday,19,42
19068,USR08790,SES08790,Add to Cart,2025-10-13 19:39:45,Tablet,North,Social Media,Home,0.0,Yes,2,2025-10-13,Monday,19,42
19069,USR08791,SES08791,Browse,2025-10-13 19:41:33,Mobile,South,Organic,Fashion,0.0,Yes,1,2025-10-13,Monday,19,42
19070,USR08791,SES08791,Add to Cart,2025-10-13 19:45:33,Desktop,West,Organic,Fashion,0.0,Yes,2,2025-10-13,Monday,19,42
19071,USR08792,SES08792,Browse,2025-10-23 18:02:30,Desktop,East,Email,Beauty,0.0,Yes,1,2025-10-23,Thursday,18,43
19072,USR08793,SES08793,Browse,2025-10-10 07:00:24,Desktop,South,Organic,Beauty,0.0,Yes,1,2025-10-10,Friday,7,41
19073,USR08794,SES08794,Browse,2025-10-25 21:08:31,Tablet,South,Organic,Electronics,0.0,Yes,1,2025-10-25,Saturday,21,43
19074,USR08794,SES08794,Add to Cart,2025-10-25 21:12:31,Mobile,North,Google Ads,Home,0.0,Yes,2,2025-10-25,Saturday,21,43
19075,USR08795,SES08795,Browse,2025-10-29 04:42:51,Desktop,West,Social Media,Fashion,0.0,Yes,1,2025-10-29,Wednesday,4,44
19076,USR08795,SES08795,Add to Cart,2025-10-29 04:46:51,Tablet,North,Organic,Beauty,0.0,Yes,2,2025-10-29,Wednesday,4,44
19077,USR08795,SES08795,Checkout,2025-10-29 04:50:51,Desktop,West,Google Ads,Beauty,0.0,Yes,3,2025-10-29,Wednesday,4,44
19078,USR08796,SES08796,Browse,2025-10-02 10:10:16,Tablet,South,Email,Beauty,0.0,Yes,1,2025-10-02,Thursday,10,40
19079,USR08796,SES08796,Add to Cart,2025-10-02 10:12:16,Tablet,North,Social Media,Fashion,0.0,Yes,2,2025-10-02,Thursday,10,40
19080,USR08797,SES08797,Browse,2025-10-02 14:47:04,Mobile,North,Email,Beauty,0.0,Yes,1,2025-10-02,Thursday,14,40
19081,USR08797,SES08797,Add to Cart,2025-10-02 14:51:04,Tablet,West,Email,Beauty,0.0,Yes,2,2025-10-02,Thursday,14,40
19082,USR08797,SES08797,Checkout,2025-10-02 14:55:04,Mobile,South,Social Media,Beauty,0.0,Yes,3,2025-10-02,Thursday,14,40
19083,USR08798,SES08798,Browse,2025-10-03 18:53:41,Mobile,North,Google Ads,Beauty,0.0,Yes,1,2025-10-03,Friday,18,40
19084,USR08799,SES08799,Browse,2025-10-23 11:35:00,Tablet,West,Social Media,Beauty,0.0,Yes,1,2025-10-23,Thursday,11,43
19085,USR08800,SES08800,Browse,2025-10-16 03:23:07,Tablet,South,Organic,Electronics,0.0,Yes,1,2025-10-16,Thursday,3,42
19086,USR08800,SES08800,Add to Cart,2025-10-16 03:25:07,Desktop,West,Organic,Fashion,0.0,Yes,2,2025-10-16,Thursday,3,42
19087,USR08801,SES08801,Browse,2025-10-15 23:39:07,Desktop,North,Email,Fashion,0.0,Yes,1,2025-10-15,Wednesday,23,42
19088,USR08802,SES08802,Browse,2025-10-20 20:56:10,Mobile,South,Email,Sports,0.0,Yes,1,2025-10-20,Monday,20,43
19089,USR08802,SES08802,Add to Cart,2025-10-20 21:01:10,Desktop,South,Social Media,Beauty,0.0,Yes,2,2025-10-20,Monday,21,43
19090,USR08803,SES08803,Browse,2025-10-21 17:19:06,Mobile,North,Google Ads,Home,0.0,Yes,1,2025-10-21,Tuesday,17,43
19091,USR08803,SES08803,Add to Cart,2025-10-21 17:23:06,Tablet,North,Email,Beauty,0.0,Yes,2,2025-10-21,Tuesday,17,43
19092,USR08803,SES08803,Checkout,2025-10-21 17:28:06,Mobile,North,Google Ads,Sports,0.0,Yes,3,2025-10-21,Tuesday,17,43
19093,USR08804,SES08804,Browse,2025-10-11 16:16:12,Mobile,South,Organic,Home,0.0,Yes,1,2025-10-11,Saturday,16,41
19094,USR08805,SES08805,Browse,2025-10-19 22:39:46,Mobile,South,Google Ads,Fashion,0.0,Yes,1,2025-10-19,Sunday,22,42
19095,USR08805,SES08805,Add to Cart,2025-10-19 22:42:46,Desktop,West,Google Ads,Beauty,0.0,Yes,2,2025-10-19,Sunday,22,42
19096,USR08805,SES08805,Checkout,2025-10-19 22:47:46,Tablet,North,Google Ads,Electronics,0.0,Yes,3,2025-10-19,Sunday,22,42
19097,USR08806,SES08806,Browse,2025-10-24 06:20:59,Desktop,East,Organic,Beauty,0.0,Yes,1,2025-10-24,Friday,6,43
19098,USR08806,SES08806,Add to Cart,2025-10-24 06:22:59,Tablet,South,Google Ads,Electronics,0.0,Yes,2,2025-10-24,Friday,6,43
19099,USR08807,SES08807,Browse,2025-10-16 11:33:00,Mobile,North,Google Ads,Electronics,0.0,Yes,1,2025-10-16,Thursday,11,42
19100,USR08808,SES08808,Browse,2025-10-30 02:23:54,Mobile,North,Organic,Home,0.0,Yes,1,2025-10-30,Thursday,2,44
19101,USR08808,SES08808,Add to Cart,2025-10-30 02:28:54,Desktop,North,Email,Electronics,0.0,Yes,2,2025-10-30,Thursday,2,44
19102,USR08809,SES08809,Browse,2025-10-14 22:12:17,Tablet,South,Social Media,Fashion,0.0,Yes,1,2025-10-14,Tuesday,22,42
19103,USR08809,SES08809,Add to Cart,2025-10-14 22:15:17,Desktop,West,Google Ads,Fashion,0.0,Yes,2,2025-10-14,Tuesday,22,42
19104,USR08809,SES08809,Checkout,2025-10-14 22:19:17,Desktop,North,Organic,Sports,0.0,Yes,3,2025-10-14,Tuesday,22,42
19105,USR08810,SES08810,Browse,2025-10-24 16:48:42,Mobile,South,Social Media,Electronics,0.0,Yes,1,2025-10-24,Friday,16,43
19106,USR08811,SES08811,Browse,2025-10-28 21:24:12,Desktop,South,Social Media,Sports,0.0,No,1,2025-10-28,Tuesday,21,44
19107,USR08811,SES08811,Add to Cart,2025-10-28 21:29:12,Desktop,East,Email,Home,0.0,No,2,2025-10-28,Tuesday,21,44
19108,USR08811,SES08811,Checkout,2025-10-28 21:32:12,Desktop,North,Organic,Electronics,0.0,No,3,2025-10-28,Tuesday,21,44
19109,USR08811,SES08811,Purchase,2025-10-28 21:36:12,Tablet,North,Social Media,Electronics,1243.78,No,4,2025-10-28,Tuesday,21,44
19110,USR08812,SES08812,Browse,2025-10-23 01:30:03,Tablet,East,Organic,Home,0.0,Yes,1,2025-10-23,Thursday,1,43
19111,USR08812,SES08812,Add to Cart,2025-10-23 01:35:03,Desktop,North,Organic,Sports,0.0,Yes,2,2025-10-23,Thursday,1,43
19112,USR08813,SES08813,Browse,2025-10-26 04:15:57,Desktop,South,Organic,Electronics,0.0,Yes,1,2025-10-26,Sunday,4,43
19113,USR08813,SES08813,Add to Cart,2025-10-26 04:18:57,Tablet,South,Social Media,Sports,0.0,Yes,2,2025-10-26,Sunday,4,43
19114,USR08814,SES08814,Browse,2025-10-07 19:58:34,Tablet,South,Email,Sports,0.0,Yes,1,2025-10-07,Tuesday,19,41
19115,USR08814,SES08814,Add to Cart,2025-10-07 20:00:34,Mobile,South,Email,Beauty,0.0,Yes,2,2025-10-07,Tuesday,20,41
19116,USR08815,SES08815,Browse,2025-10-02 07:19:24,Mobile,West,Email,Home,0.0,Yes,1,2025-10-02,Thursday,7,40
19117,USR08816,SES08816,Browse,2025-10-24 15:16:40,Mobile,East,Social Media,Electronics,0.0,Yes,1,2025-10-24,Friday,15,43
19118,USR08816,SES08816,Add to Cart,2025-10-24 15:18:40,Tablet,East,Google Ads,Home,0.0,Yes,2,2025-10-24,Friday,15,43
19119,USR08816,SES08816,Checkout,2025-10-24 15:23:40,Tablet,West,Organic,Sports,0.0,Yes,3,2025-10-24,Friday,15,43
19120,USR08817,SES08817,Browse,2025-10-24 11:57:24,Tablet,North,Email,Fashion,0.0,Yes,1,2025-10-24,Friday,11,43
19121,USR08818,SES08818,Browse,2025-10-08 15:16:17,Mobile,East,Google Ads,Beauty,0.0,Yes,1,2025-10-08,Wednesday,15,41
19122,USR08818,SES08818,Add to Cart,2025-10-08 15:18:17,Mobile,East,Social Media,Home,0.0,Yes,2,2025-10-08,Wednesday,15,41
19123,USR08819,SES08819,Browse,2025-10-24 05:17:27,Tablet,West,Google Ads,Beauty,0.0,Yes,1,2025-10-24,Friday,5,43
19124,USR08819,SES08819,Add to Cart,2025-10-24 05:19:27,Desktop,West,Email,Home,0.0,Yes,2,2025-10-24,Friday,5,43
19125,USR08820,SES08820,Browse,2025-10-23 06:15:05,Tablet,North,Google Ads,Beauty,0.0,Yes,1,2025-10-23,Thursday,6,43
19126,USR08821,SES08821,Browse,2025-10-04 12:54:54,Desktop,South,Social Media,Home,0.0,No,1,2025-10-04,Saturday,12,40
19127,USR08821,SES08821,Add to Cart,2025-10-04 12:59:54,Mobile,East,Social Media,Beauty,0.0,No,2,2025-10-04,Saturday,12,40
19128,USR08821,SES08821,Checkout,2025-10-04 13:01:54,Desktop,West,Google Ads,Sports,0.0,No,3,2025-10-04,Saturday,13,40
19129,USR08821,SES08821,Purchase,2025-10-04 13:04:54,Tablet,North,Social Media,Fashion,1124.13,No,4,2025-10-04,Saturday,13,40
19130,USR08822,SES08822,Browse,2025-10-24 09:52:27,Tablet,North,Social Media,Fashion,0.0,Yes,1,2025-10-24,Friday,9,43
19131,USR08822,SES08822,Add to Cart,2025-10-24 09:54:27,Desktop,South,Email,Sports,0.0,Yes,2,2025-10-24,Friday,9,43
19132,USR08822,SES08822,Checkout,2025-10-24 09:57:27,Desktop,West,Email,Electronics,0.0,Yes,3,2025-10-24,Friday,9,43
19133,USR08823,SES08823,Browse,2025-10-16 01:42:56,Desktop,West,Organic,Electronics,0.0,No,1,2025-10-16,Thursday,1,42
19134,USR08823,SES08823,Add to Cart,2025-10-16 01:45:56,Desktop,North,Organic,Electronics,0.0,No,2,2025-10-16,Thursday,1,42
19135,USR08823,SES08823,Checkout,2025-10-16 01:50:56,Mobile,South,Google Ads,Electronics,0.0,No,3,2025-10-16,Thursday,1,42
19136,USR08823,SES08823,Purchase,2025-10-16 01:54:56,Mobile,East,Google Ads,Beauty,1151.53,No,4,2025-10-16,Thursday,1,42
19137,USR08824,SES08824,Browse,2025-10-28 04:09:49,Desktop,South,Google Ads,Electronics,0.0,Yes,1,2025-10-28,Tuesday,4,44
19138,USR08824,SES08824,Add to Cart,2025-10-28 04:13:49,Mobile,West,Organic,Sports,0.0,Yes,2,2025-10-28,Tuesday,4,44
19139,USR08825,SES08825,Browse,2025-10-27 10:51:07,Tablet,East,Social Media,Home,0.0,Yes,1,2025-10-27,Monday,10,44
19140,USR08826,SES08826,Browse,2025-10-26 02:43:52,Tablet,South,Organic,Home,0.0,No,1,2025-10-26,Sunday,2,43
19141,USR08826,SES08826,Add to Cart,2025-10-26 02:45:52,Tablet,South,Google Ads,Home,0.0,No,2,2025-10-26,Sunday,2,43
19142,USR08826,SES08826,Checkout,2025-10-26 02:50:52,Desktop,East,Google Ads,Electronics,0.0,No,3,2025-10-26,Sunday,2,43
19143,USR08826,SES08826,Purchase,2025-10-26 02:53:52,Tablet,East,Google Ads,Home,398.65,No,4,2025-10-26,Sunday,2,43
19144,USR08827,SES08827,Browse,2025-10-11 18:41:47,Tablet,North,Social Media,Electronics,0.0,No,1,2025-10-11,Saturday,18,41
19145,USR08827,SES08827,Add to Cart,2025-10-11 18:44:47,Desktop,North,Organic,Home,0.0,No,2,2025-10-11,Saturday,18,41
19146,USR08827,SES08827,Checkout,2025-10-11 18:49:47,Tablet,East,Social Media,Home,0.0,No,3,2025-10-11,Saturday,18,41
19147,USR08827,SES08827,Purchase,2025-10-11 18:54:47,Desktop,East,Organic,Sports,255.33,No,4,2025-10-11,Saturday,18,41
19148,USR08828,SES08828,Browse,2025-10-07 03:25:59,Mobile,East,Email,Electronics,0.0,Yes,1,2025-10-07,Tuesday,3,41
19149,USR08829,SES08829,Browse,2025-10-31 03:26:09,Tablet,North,Social Media,Beauty,0.0,Yes,1,2025-10-31,Friday,3,44
19150,USR08829,SES08829,Add to Cart,2025-10-31 03:31:09,Tablet,West,Google Ads,Beauty,0.0,Yes,2,2025-10-31,Friday,3,44
19151,USR08830,SES08830,Browse,2025-10-24 15:23:46,Desktop,North,Organic,Electronics,0.0,No,1,2025-10-24,Friday,15,43
19152,USR08830,SES08830,Add to Cart,2025-10-24 15:26:46,Desktop,West,Email,Fashion,0.0,No,2,2025-10-24,Friday,15,43
19153,USR08830,SES08830,Checkout,2025-10-24 15:28:46,Desktop,South,Social Media,Beauty,0.0,No,3,2025-10-24,Friday,15,43
19154,USR08830,SES08830,Purchase,2025-10-24 15:33:46,Tablet,North,Organic,Beauty,1575.63,No,4,2025-10-24,Friday,15,43
19155,USR08831,SES08831,Browse,2025-10-18 14:23:01,Mobile,East,Email,Beauty,0.0,Yes,1,2025-10-18,Saturday,14,42
19156,USR08832,SES08832,Browse,2025-10-20 02:09:11,Tablet,South,Social Media,Sports,0.0,Yes,1,2025-10-20,Monday,2,43
19157,USR08833,SES08833,Browse,2025-10-03 21:29:26,Tablet,North,Google Ads,Beauty,0.0,Yes,1,2025-10-03,Friday,21,40
19158,USR08833,SES08833,Add to Cart,2025-10-03 21:34:26,Mobile,East,Google Ads,Home,0.0,Yes,2,2025-10-03,Friday,21,40
19159,USR08833,SES08833,Checkout,2025-10-03 21:38:26,Tablet,East,Email,Sports,0.0,Yes,3,2025-10-03,Friday,21,40
19160,USR08834,SES08834,Browse,2025-10-09 01:33:43,Tablet,West,Organic,Electronics,0.0,Yes,1,2025-10-09,Thursday,1,41
19161,USR08834,SES08834,Add to Cart,2025-10-09 01:38:43,Tablet,East,Email,Sports,0.0,Yes,2,2025-10-09,Thursday,1,41
19162,USR08834,SES08834,Checkout,2025-10-09 01:42:43,Tablet,South,Email,Sports,0.0,Yes,3,2025-10-09,Thursday,1,41
19163,USR08835,SES08835,Browse,2025-10-18 13:07:22,Desktop,East,Google Ads,Beauty,0.0,Yes,1,2025-10-18,Saturday,13,42
19164,USR08835,SES08835,Add to Cart,2025-10-18 13:10:22,Mobile,East,Organic,Sports,0.0,Yes,2,2025-10-18,Saturday,13,42
19165,USR08836,SES08836,Browse,2025-10-06 06:19:02,Tablet,North,Social Media,Beauty,0.0,Yes,1,2025-10-06,Monday,6,41
